ISBN,bookname,authors,publisher,total_loans,best_rank,class_no,category
9791188754588 ,브라질에 비가 내리면 스타벅스 주식을 사라 :경제의 큰 흐름에서 기회를 잡는 매크로 투자 가이드 ,피터 나바로 지음 ;이창식 옮김,에프엔미디어,5699,920,327.856,비문학
9788954698641 ,미세 좌절의 시대 :장강명 산문 ,지은이: 장강명,문학동네,5695,921,814.7,문학
9791167600370 ,부의 삼각형 =170만 원 월급쟁이에서 순자산 20억 투자가로 사는 비법 /Money triangle ,권은진 지음,Booksgo(북스고),5695,921,327.04,비문학
9788936429126 ,홀짝홀짝 호로록 :손소영 그림책 ,글·그림: 손소영,창비,5693,923,813.7,문학
9791168090798 ,의사 어벤저스 :어린이 의학 동화,글: 고희정 ;그림: 조승연,가나문화콘텐츠,5686,788,510,비문학
9791193506455 ,감정의 이해 ,엠마 헵번 지음 ;김나연 옮김,콘텐츠그룹 포레스트,5684,925,181.7,비문학
9791173322914 ,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,5682,119,400,비문학
9791197578465 ,채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식,"글: 채사장,그림: 정용환",Dolphin Books(돌핀북),5681,927,001,비문학
9791193937686 ,머니 트렌드 2026 - 위기 속 돈의 흐름을 지배하는 50가지 생존 공식,"김도윤, 정태익, 김광석, 김승주, 김용섭, 김학렬(빠숑), 김현준, 최재붕 (지은이)",북모먼트,5679,616,None,비문학
9788934943457 ,최재천의 공부 :어떻게 배우며 살 것인가 ,"지은이: 최재천,안희경",김영사,5677,928,370.4,비문학
9791171178582 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),5674,796,980.2,비문학
9791171171040 ,물리박사 김상욱의 수상한 연구실 :어린이를 위한 세상의 모든 과학,글: 김하연 ;그림: 정순규,아울북(북이십일 아울북),5674,796,420,비문학
9788950983123 ,정재승의 인간 탐구 보고서,"글: 정재은,특대호 원고: 오경은",아울북(북이십일 아울북),5667,929,511,비문학
9788994368269 ,아주 무서운 날 ,탕무니우 글·그림 ;홍연숙 옮김,찰리북,5662,931,823.7,문학
9791198754004 ,어른의 기분 관리법 :감정에 휘둘려 손해 봤던 어른을 위한 조언 ,"저자: 손힘찬,이민영",Ascending(어센딩),5659,804,181.7,비문학
9791196848194 ,수학 잘하는 아이는 이렇게 공부합니다 :수학이 어려운 엄마를 위한 전략적 학습 로드맵 ,류승재 지음,블루무스,5659,932,410.7,비문학
9788950941819 ,"(세상에서 가장 쉬운) 본질육아 :삶의 근본을 보여주는 부모, 삶을 스스로 개척하는 아이 ",지나영 지음,21세기북스(북이십일 21세기북스),5658,933,598.1,비문학
9791198530394 ,내가 천 개의 인생에서 배운 것들 =Things I learned in a thousand lives ,지은이: 김도윤,책읽어주는남자,5658,933,818,문학
9791168091245 ,변호사 어벤저스 :어린이 법학 동화,글: 고희정 ;그림: 최미란,가나문화콘텐츠,5656,805,360,비문학
9788934946601 ,놓지 마 맞춤법 2 - 불꽃 튀는 본선 속으로,"신태훈 (지은이), 나승훈 (그림), 정상은 (감수)",주니어김영사,5654,808,None,비문학
9791167390974 ,고민을 들어줘 닥터 별냥,이지음 글 ;문채빈 그림,꿈터,5653,936,813.7,문학
9791158364595 ,"질투는 아웃, 야구 장갑! :유설화 그림책 ",유설화,책읽는곰,5653,810,813.7,문학
9791130642574 ,작은 땅의 야수들 (리커버 특별판),"김주혜 (지은이), 박소현 (옮긴이)",다산책방,5635,816,None,비문학
9791158681791 ,(읽으면서 바로 써먹는) 어린이 명심보감 ,글·그림: 한날,파란정원,5634,941,199,비문학
9791192097596 ,결국 해내는 아이는 정서 지능이 다릅니다 :지금 전 세계가 주목하는 새로운 사회정서 교육법 ,김소연 지음,Whale Books(웨일북),5629,942,598.1,비문학
9788950955779 ,"행복의 기원 :생존과 번식, 행복은 진화의 산물이다 ",서은국 지음,21세기북스(북이십일 21세기북스),5621,943,181.71,비문학
9788936457228 ,여름의 귤을 좋아하세요 :이희영 장편 소설 ,지은이: 이희영,창비,5618,944,813.7,문학
9791162730270 ,용선생 처음 한국사 ,글: 사회평론 역사연구소 ;윤효식,사회평론,5609,945,911,비문학
9791193506387 ,혼자일 수 없다면 나아갈 수 없다 :프리드리히 니체 아포리즘 ,프리드리히 니체 지음 ;김욱 편역,콘텐츠그룹 포레스트,5607,946,165.77,비문학
9788937454677 ,광인 :이혁진 장편소설 ,지은이: 이혁진,민음사,5594,947,813.7,문학
9788901280776 ,사람을 안다는 것 ,데이비드 브룩스 지음 ;이경식 옮김,웅진씽크빅,5591,948,331.1,비문학
9791168414938 ,(전설의 모험왕) 엉덩이 댄디 :the young,원작·감수: 트롤 ;옮긴이: 김정화,미래엔,5586,949,830,문학
9791130642727 ,수상한 이웃집 시노다,도미야스 요코 글 ;송지현 옮김,다산북스,5583,950,833.6,문학
9791164847983 ,ETF 투자의 모든 것 :배당수익과 주가수익 다 잡는 제2의 소득 파이프라인 ,문일호 지음,매경출판,5579,136,327.856,비문학
9791197578434 ,채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식,"글: 채사장,그림: 정용환",Dolphin Books(돌핀북),5576,951,001,비문학
9791189982140 ,"진이, 지니 :정유정 장편소설 ",지은이: 정유정,은행나무,5573,952,813.7,문학
9791169813839 ,슬픔의 틈새 :이금이 장편소설 ,지은이: 이금이,사계절(사계절출판사),5572,137,813.62,문학
9788934949688 ,"출동, 고양이 요원 캣스코",박주혜 글 ;홍그림 그림,김영사,5570,953,813.7,문학
9791191425758 ,(백종원의) 도전 요리왕 :음식으로 맛보는 세계 역사 문화 체험 ,"글: 백종원,그림: 이정태",위즈덤하우스 미디어그룹,5559,955,594,비문학
9791198944047 ,좋은 사람 도감 ,"묘엔 스구루,이지수 옮김",서교책방,5556,840,838,문학
9791193904671 ,"돈의 방정식 :돈을 지위와 성공의 기준, 그 이상으로 다루기 위한 21가지 이야기 ",지은이: 모건 하우절 ;옮긴이: 박영준,서삼독,5555,138,327.04,비문학
9791168412132 ,웃소,원작: 웃소 ;그림: 박강호,미래엔,5555,956,810,문학
9788962630619 ,침묵의 봄 ,지은이: 레이첼 카슨 ;옮긴이: 김은령,에코리브르,5544,958,539.9,비문학
9791168440258 ,곤충보다 작아진 정브르 :생물 학습 만화,원작: 정브르 ;그림: 강신영,겜툰,5543,959,491,비문학
9791198252487 ,비트코인 슈퍼 사이클 :인생에 다신 없을 혁명적 부의 기회 ,처리형 지음,거인의 정원,5538,960,327.2,비문학
9788954605816 ,눈물상자 ,한강 글 ;봄로야 그림,문학동네,5536,853,813.8,문학
9788934908067 ,책 먹는 여우 ,프란치스카 비어만 지음 ;김경연 옮김,김영사,5525,961,853,문학
9788964359167 ,용선생 만화 한국사: ,"글: 정상민,주성윤",사회평론,5522,962,911,비문학
9791167140609 ,내가 가진 것을 세상이 원하게 하라 :최인아 대표가 축적한 일과 삶의 인사이트 ,최인아 지음,해냄(해냄출판사),5516,963,325.211,비문학
9788965746669 ,당신이 옳다 :정혜신의 적정심리학 ,지은이: 정혜신,해냄,5507,964,189,비문학
9791190299800 ,"대화의 정석 =일, 관계, 인생을 뒤바꾸는 대화의 기술 /The essence of communication ",정흥수 지음,Fika(피카),5504,966,802.56,문학
9791164135912 ,(설민석의) 만만 한국사 :재미 만점★효과 만점★한국사 만화 ,"글: 설민석,그림: 김덕영",미래엔,5499,968,911,비문학
9791168090224 ,의사 어벤저스 :어린이 의학 동화,글: 고희정 ;그림: 조승연,가나문화콘텐츠,5485,972,510,비문학
9788955827071 ,완벽한 계란 후라이 주세요 ,보람 글·그림,길벗어린이,5482,973,813.7,문학
9791158361907 ,꽁꽁꽁 피자 ,윤정주 글·그림,책읽는곰,5480,974,813.7,문학
9791196316808 ,공부머리 독서법 :실현 가능하고 지속 가능한 독서교육의 모든 것 ,최승필 지음,책구루,5479,975,029.8,비문학
9791141601638 ,"설자은, 불꽃을 쫓다 :정세랑 장편소설 ",지은이: 정세랑,문학동네,5473,867,813.7,문학
9791194246800 ,삶이라는 완벽한 농담 :이경규 에세이 ,지은이: 이경규,쌤앤파커스,5473,867,818,문학
9791130677774 ,웰씽킹 =부를 창조하는 생각의 뿌리 /Wealthinking ,켈리 최 지음,다산북스,5471,976,325.211,비문학
9791171173624 ,(비밀요원 레너드) 우리말 사무소 :초등 필수 어휘,글: 이향안 ;그림: 라임스튜디오,아울북(북이십일 아울북),5469,873,710,비문학
9791170820178 ,왔구마 :고구마구마,"글: 조주희,이두희",킨더랜드,5469,978,813.7,문학
9791189797157 ,나는 노후에 가난하지 않기로 결심했다 :한 달 30만원으로 레벨업하는 ETF 연금저축의 기적 ,서대리 지음,세이지,5465,980,327.83,비문학
9791168411074 ,웃소,원작: 웃소 ;그림: 박강호,미래엔,5463,981,810,문학
9788925563091 ,콘클라베 :신의 선택을 받은자 로버트 해리스 장편소설 ,지은이: 로버트 해리스 ;옮긴이: 조영학,RHK(알에이치코리아),5459,876,843.5,문학
9791173576577 ,"진보를 위한 주식투자 =광수네 복덕방, 모두의 투자 이야기 /Stock investing for progress ",이광수 지음,21세기북스(북이십일 21세기북스),5437,149,327.856,비문학
9791193238363 ,지금 사랑한다고 말하세요 :당신에게 들려주고 싶은 80가지 짧은 이야기 ,김창옥 지음,수오서재,5429,890,199.1,비문학
9791194028185 ,시간 유전자 ,김혜정 글 ;인디고 그림,라임,5423,893,813.7,문학
9791168090217 ,의사 어벤저스 :어린이 의학 동화,글: 고희정 ;그림: 조승연,가나문화콘텐츠,5416,992,510,비문학
9788960519794 ,장하준의 경제학 레시피 :마늘에서 초콜릿까지 18가지 재료로 요리한 경제 이야기 ,장하준 지음 ;김희정 옮김,부키,5415,993,320,비문학
9791168272682 ,부자들의 서재 :전 세계 상위 1% 부자들의 인사이트 30 ,리치파카 지음,오아시스,5415,897,325.211,비문학
9791191583212 ,토깽이네 지구 구출 대작전,원작: 토깽이네 ;그림: 양선모,위즈덤하우스,5405,995,539,비문학
9791165348274 ,죽은 남편이 돌아왔다 :제인도 장편소설 ,지은이: 제인도,팩토리나인,5402,900,813.7,문학
9791130698205 ,고통에 관하여 =정보라 장편소설 /On suffering ,지은이: 정보라,다산책방,5398,996,813.7,문학
9791130605210 ,오베라는 남자 :프레드릭 배크만 장편소설 ,지은이: 프레드릭 배크만 ;옮긴이: 최민우,다산북스,5398,996,859.7,문학
9788949168036 ,(엉뚱한 기자) 김방구,주봄 글 ;한승무 그림,비룡소,5396,998,813.7,문학
9791168414860 ,웃소,원작: 웃소 ;그림: 박강호,미래엔,5396,998,810,문학
9791193487037 ,채사장의 지대넓얕 :지적 대화를 위한 넓고 얕은 지식,"글: 채사장,그림: 정용환",Dolphin Books(돌핀북),5386,905,001,비문학
9788950941642 ,그리스 로마 신화,"글: 김민희,정보 글: 강대진",아울북(북이십일 아울북),5383,906,219,비문학
9791191013801 ,사교육 없이 명문대 가는 집공부 전략 :입시 고수맘 노을커피의 압도적 초중등 학습 로드맵 ,신은정 지음,북라이프,5383,906,378.9,비문학
9791171171057 ,물리박사 김상욱의 수상한 연구실 :어린이를 위한 세상의 모든 과학,글: 김하연 ;그림: 정순규,아울북(북이십일 아울북),5364,910,420,비문학
9788950941659 ,그리스 로마 신화,"글: 김민희,정보 글: 강대진",아울북(북이십일 아울북),5360,913,219,비문학
9788936429225 ,장미 저택 :김지안 그림책 ,지은이: 김지안,창비,5343,919,813.7,문학
9791193866146 ,철학의 쓸모 :삶의 지침이 되는 철학 사용 설명서 ,로랑스 드빌레르 지음 ;박효은 옮김,Fika(피카),5343,919,100,비문학
9791193358245 ,말하고 싶은 비밀 ,사쿠라 이이요 지음 ;김윤경 옮김,모모,5302,941,833.6,문학
9788937473319 ,스노볼 드라이브 :조예은 장편소설 ,지은이: 조예은,민음사,5288,945,813.7,문학
9791193914267 ,시간 고양이,박미연 글 ;이소연 그림,이지북,5276,948,813.7,문학
9788901280486 ,생각 중독 :불안과 후회를 끊어내고 오늘을 사는 법 ,닉 트렌턴 지음 ;박지선 옮김,웅진씽크빅,5269,950,181.7,비문학
9791169084307 ,우리가 반짝이는 계절 :장류진 에세이 ,지은이: 장류진,밀리의 서재,5238,964,814.7,문학
9791141609962 ,연매장 :팡팡 장편소설 ,지은이: 팡팡 ;옮긴이: 문현선,문학동네,5230,161,823.7,문학
9791173476259 ,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,5228,162,472,비문학
9791141610869 ,명랑한 이시봉의 짧고 투쟁 없는 삶 :이기호 장편소설 ,지은이: 이기호,문학동네,5225,163,813.7,문학
9791193153710 ,너를 아끼며 살아라 :나태주 시인이 들려주는 가장 소중한 말 ,나태주 지음,더블북,5224,164,814.62,문학
9791168342187 ,사라진 서점 :이비 우즈 장편소설 ,지은이: 이비 우즈 ;옮긴이: 이영아,Influential(인플루엔셜),5223,967,843.6,문학
9788957077740 ,파과 :구병모 장편소설 ,지은이: 구병모,자음과모음,5200,977,813.7,문학
9791173479946 ,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,5197,168,472,비문학
9791193937211 ,머니 트렌드 2025 =새로운 부의 기회를 선점할 55가지 성공 시나리오 /Money trend ,"지은이: 정태익,최재붕",책읽어주는남자,5197,979,321.97,비문학
9791167374837 ,리버 :오쿠다 히데오 장편소설 ,지은이: 오쿠다 히데오 ;옮긴이: 송태욱,은행나무,5196,982,833.6,문학
9788949144528 ,내 인생 최악의 일주일 ,"지은이: 이바 아모리스,옮긴이: 김영진",비룡소,5194,983,843,문학
9791130663135 ,부모의 질문력 :스스로 생각하고 답을 찾는 아이로 키우는 인문학 질문 100 ,김종원 지음,다산북스,5191,987,598.1,비문학
9791198948762 ,똥볶이 할멈 :K-히어로 판타지,글: 강효미 ;그림: 김무연,따끈따끈책방,5164,172,813.7,문학
9791141615055 ,쥬디 할머니 :박완서 소설 ,지은이: 박완서,문학동네,5158,173,813.62,문학
9791130667546 ,다판다 편의점,강효미 글 ;밤코 그림,다산북스,5015,180,813.7,문학
9788959133918 ,죽은 왕녀를 위한 파반느 =박민규 장편소설 /Pavane pour une infante défunte ,지은이: 박민규,위즈덤하우스,4974,186,813.6,문학
9791169851626 ,"운명을 보는 기술 - 역술가 박성준이 알려주는 사주, 관상, 풍수의 모든 것",박성준 (지은이),페이지2(page2),4906,189,None,비문학
9788937477317 ,꽤 낙천적인 아이 :원소윤 장편소설 ,지은이: 원소윤,민음사,4857,192,813.7,문학
9791173477263 ,흔한남매 이무기 :이해하면 무서운 이야기,원작: 흔한남매 ;그림: 도니패밀리,미래엔,4825,196,810,문학
9791141614072 ,나나 올리브에게 ,루리 글·그림,문학동네,4758,205,813.7,문학
9791191731712 ,너를 미워할 시간에 나를 사랑하기로 했다 :관계에 휘둘리지 않고 나를 지키는 방법 ,윤서진 지음,스몰빅미디어,4710,212,189.2,비문학
9791130672779 ,공감에 관하여 :이금희 소통 에세이 ,지은이: 이금희,다산북스,4608,224,818,문학
9791175484290 ,흔한남매,원작: 흔한남매 ;그림: 유난희,미래엔,4512,240,810,문학
9791130668895 ,주식 투자의 기쁨 :89세 현역 트레이더 시게루 할아버지의 흔들리지 않는 투자 철학 ,지은이: 후지모토 시게루 ;옮긴이: 오정화,다산북스,4497,241,327.856,비문학
9791194616030 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),4459,246,911,비문학
9791194616023 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),4393,254,911,비문학
9791167764119 ,세종의 나라 1 (양장),김진명 (지은이),이타북스,4379,255,None,비문학
9791193939314 ,고전이 답했다 :being better through the classics ,고명환 지음,라곰,4369,258,325.2113,비문학
9791193282533 ,(자본주의 시대에서 살아남기 위한) 최소한의 경제 공부 ,백억남 지음,Highest(하이스트그로우),4306,267,327.04,비문학
9791173476051 ,슈뻘맨의 숨은 과학 찾기 :엉뚱 도전 속에 숨은 과학 상식,슈뻘맨 원작 ;류수형 그림,미래엔,4289,268,400,비문학
9791141602628 ,오직 그녀의 것 :김혜진 장편소설 ,지은이: 김혜진,문학동네,4285,270,813.7,문학
9791193869260 ,"인생을 바꾸는 최고의 ETF - 괜찮은 ETF 투자하고, 나가서 운동합니다",잼투리 (지은이),거인의정원,4242,277,None,비문학
9791167375803 ,숲의 신 :리즈 무어 장편소설 ,지은이: 리즈 무어 ;옮긴이: 소슬기,은행나무,4228,280,843.6,문학
9791165703523 ,(한 줄 코드로 재밌게 읽고 평생 기억하는) 서경석의 한국사 한 권 ,지은이: 서경석 ;그림: 최광렬,창비교육,4218,281,911,비문학
9791198363596 ,젊음의 나라 :손원평 장편소설 ,지은이: 손원평,다즐링,4215,282,813.7,문학
9791193324554 ,하우스 메이드,프리다 맥파든 지음 ;정미정 옮김,Book Plaza(북플라자),4113,303,843.6,문학
9791170613114 ,시대예보 :경량문명의 탄생 =Forecast of the times : the rise of lightweight civilization ,저자: 송길영,교보문고,4082,306,331.544,비문학
9791159921445 ,사탄탱고 ,지은이: 크러스너호르커이 라슬로 ;옮긴이: 조원규,Alma(알마 출판사),4060,311,839.61,문학
9788936433871 ,두근두근 내 인생 :김애란 장편소설 ,지은이: 김애란,창비,4023,313,813.7,문학
9791171714469 ,빨간내복야코 안 읽으면 완전 위험한 과학책,빨간내복야코 원작 ;이영아 그림,위즈덤하우스,4001,317,400,비문학
9791173830235 ,비밀 속의 비밀 ,지은이: 댄 브라운 ;옮긴이: 공보경,문학수첩,3904,335,843.6,문학
9788931479867 ,EBS 다큐프라임 미치도록 보고 싶었던 돈의 얼굴,EBS 돈의 얼굴 제작진 (지은이),영진.com(영진닷컴),3868,341,None,비문학
9791199496651 ,부처님 말씀대로 살아보니 :인생이 가벼워지는 15가지 불교 수업 ,토니 페르난도 지음 ;강정선 옮김,Wilma(윌마),3843,344,189.1,비문학
9791159955167 ,친구 자판기 ,글·그림: 조경희,노란돼지,3835,350,813.7,문학
9791167764126 ,세종의 나라 2 (양장),김진명 (지은이),이타북스,3832,351,None,비문학
9791172634001 ,윤슬의 바다 :백은별 소설 ,지은이: 백은별,바른북스,3829,352,813.7,문학
9791194530466 ,부의 심리학 =부자가 되려면 반드시 알아야 할 돈의 속성 /Psychology of wealth ,김경일 지음,콘텐츠그룹 포레스트,3824,353,327.04,비문학
9791167553294 ,고백해도 되는 타이밍 :황영미 장편소설 ,지은이: 황영미,우리학교,3802,358,813.7,문학
9791173321757 ,(흔한 남매) 세계사 탐험대,"원작: 흔한남매,그림: 팀키즈",김영사,3793,360,909,비문학
9788964965399 ,오싹오싹 친구들! 공포의 편도선 ,글: 에런 레이놀즈 ;옮김: 홍연미,토토북,3783,366,843,문학
9791199229976 ,"달러 자산 1억으로 평생 월급 완성하라 :집 한 채에 갇힐 것인가, 현금 부자로 살 것인가 ",채부심 지음,Mons(몽스북),3780,367,327.8,비문학
9791194636212 ,과자 사면 과학 드립니다 ,정윤선 글 ;시미씨 그림,풀빛,3743,373,400,비문학
9791130666310 ,낭만 강아지 봉봉,홍민정 글 ;김무연 그림,다산북스,3715,380,813.7,문학
9788962626667 ,"AGI, 천사인가 악마인가 :인간의 마지막 질문 ",김대식 지음,동아시아,3661,391,331.5412,비문학
9791173830242 ,비밀 속의 비밀 ,지은이: 댄 브라운 ;옮긴이: 공보경,문학수첩,3651,394,843.6,문학
9791171715305 ,시체는 거짓말하지 않는다,유성호 (지은이),위즈덤하우스,3642,397,None,비문학
9791141613990 ,나로 살 결심 :개인주의자 문유석의 두번째 선택 ,지은이: 문유석,문학동네,3616,404,818,문학
9791173573019 ,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,3598,408,711.4,비문학
9791175483972 ,에그박사 :Egg&bugs,원작: 에그박사 ;그림: 홍종현,미래엔,3594,411,472,비문학
9791130681009 ,떠난 것은 돌아오지 않는다 :줄리언 반스 장편소설 ,지은이: 줄리언 반스 ;옮긴이: 정영목,다산북스,3592,414,843.5,문학
9791158365578 ,내 맘대로 편의점 :김영진 그림책 ,김영진,책읽는곰,3571,418,813.7,문학
9788936457341 ,스파클 :최현진 장편소설 ,지은이: 최현진,창비,3556,421,813.7,문학
9791173575051 ,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,3539,423,711.4,비문학
9788956602998 ,내 심장을 쏴라 :정유정 장편소설 ,지은이: 정유정,은행나무,3533,425,813.6,문학
9791162041949 ,호랑이 빵집,글: 서지원 ;그림: 홍그림,지학사,3530,427,813.7,문학
9788932924984 ,그녀를 지키다 :장바티스트 앙드레아 장편소설 ,지은이: 장바티스트 앙드레아 ;옮긴이: 정혜용,열린책들,3526,428,863,문학
9791124248171 ,인생을 위한 최소한의 생각 ,"신영준,고영성 지음",상상스퀘어,3517,430,199.8,비문학
9791193487082 ,미스터리 보건실 냥쌤,주미 글 ;김이주 그림,Dolphin Books(돌핀북),3514,431,813.7,문학
9791199489509 ,"밤과 나침반 :목표는 크게, 실행은 작게 ",하와이 대저택 지음,논픽션,3506,435,325.211,비문학
9791199509009 ,대형주 추세추종 투자법칙 =130만 원으로 20억 만든 주식 실전 매매 전략 /Trend following with large-caps ,이종호 지음,사피엔테스,3503,436,327.856,비문학
9791173324123 ,흔한남매 과학 탐험대,원작: 흔한남매 ;임혜영,김영사,3498,438,400,비문학
9791173571268 ,마법천자문 :손오공의 한자 대탐험,"저자: 스튜디오시리얼,정수영",아울북,3490,440,711.4,비문학
9791198948793 ,똥볶이 할멈 :K-히어로 판타지,글: 강효미 ;그림: 김무연,따끈따끈책방,3478,445,813.7,문학
9791173573699 ,뇌가 멈추기 전에 :서울대학교병원 뇌신경학자의 뇌졸중을 피하고 건강하게 오래 사는 법 ,이승훈 지음,21세기북스,3460,450,513.811,비문학
9791193866405 ,주인 노예 남편 아내 ,지은이: 우일연 ;옮긴이: 강동혁,Fika(피카),3437,454,843.6,문학
9788932925349 ,키메라의 땅 1,"베르나르 베르베르 (지은이), 김희진 (옮긴이)",열린책들,3419,461,None,비문학
9791194616047 ,설민석의 한국사 대모험,"글: 설민석,그림: 정현희",Dankkum i(단꿈아이),3385,472,911,비문학
9791198948755 ,맞춤법 천재라면 - 세기의 맞춤법 대결! 라면 팀 VS 편의점 팀,"박정란, 서재인 (지은이), 김기수 (그림)",슈크림북,3372,479,None,비문학
9791173476594 ,(처음 읽는) 그리스 로마 신화 =First Greek mythology,글: 최설희 ;그림: 한현동,미래엔,3366,480,219,비문학
9791173322907 ,(흔한 남매) 세계사 탐험대,"원작: 흔한남매,그림: 팀키즈",김영사,3357,483,909,비문학
9791199383074 ,완벽한 원시인 =10만 년을 되돌려 되찾는 뇌 설계도 /Perfect caveman ,자청 지음,라이브해킹,3352,485,325.211,비문학
9791168273535 ,"(나이 들수록 지혜, 행복, 가족, 관계, 내면이 충만해지는) 마흔의 기술 ",이호선 지음,오아시스,3352,485,199.6,비문학
9791130673738 ,다판다 편의점,강효미 글 ;밤코 그림,다산북스,3347,490,813.7,문학
9791193937990 ,처음 만나는 양자의 세계 :양자 역학부터 양자 컴퓨터까지 ,채은미 지음,책읽어주는남자,3325,491,420.13,비문학
9791158682965 ,(읽으면서 바로 써먹는) 어린이 초등 교과 어휘 ,글·그림: 한날,파란정원,3323,492,714,비문학
9788998441081 ,희망 :양귀자 장편소설 ,지은이: 양귀자,쓰다,3295,497,813.62,문학
9791173114168 ,슈뻘맨의 숨은 국어 찾기 :슈뻘맨과 함께 국어 완전 정복!,슈뻘맨 원작 ;류수형 그림,미래엔,3291,499,710,비문학
9791173471148 ,슈뻘맨의 숨은 생물 찾기 :관찰하며 배우는 생물 지식,원작: 슈뻘맨 ;그림: 류수형,미래엔,3290,500,472,비문학
9791168091535 ,의사 어벤저스 :어린이 의학 동화,글: 고희정 ;그림: 조승연,가나문화콘텐츠,3278,503,510,비문학
9791130667560 ,스티커 =김선미 장편소설 /Sticker ,지은이: 김선미,다산북스,3260,511,813.7,문학
9791168091542 ,의사 어벤저스 :어린이 의학 동화,글: 고희정 ;그림: 조승연,가나문화콘텐츠,3254,513,510,비문학
9791192504568 ,백앤아 :교양이 층층 쌓이는 점프 맵,원작: 백앤아 ;그림: 돌만,샌드박스네트워크,3227,523,031,비문학
9791187297925 ,탁! 깨달음의 대화 :법륜 스님 즉문즉설 ,지은이: 법륜 ;그림: 한차연,정토출판,3216,526,224.2,비문학
9788901296524 ,먹어 보면 알지 :이지은 그림책 ,글·그림: 이지은,웅진씽크빅,3215,527,813.7,문학
9791194374299 ,요리를 한다는 것 ,지은이: 최강록,클,3204,532,594.504,비문학
9791193031704 ,(설민석의) 우리 고전 대모험,"글: 설민석,그림: 강신영",Dankkum i(단꿈아이),3194,536,813.5,문학
9791175484887 ,흔한남매의 흔한 호기심 :일상에서 만나는 과학 상식,원작: 흔한남매 ;그림: 유난희,미래엔,3189,538,400,비문학
9791173322686 ,내 멋대로 급식 뽑기 ,최은옥 글 ;김무연 그림,김영사,3172,542,813.7,문학
9791173479977 ,(흔한남매) 별난 세계 여행,흔한남매 원작 ;정주연 그림,미래엔,3163,545,980.2,비문학
9791173573705 ,비밀요원 레너드,글: 박설연 ;그림: 김덕영,아울북(북이십일 아울북),3144,551,813.7,문학
9791199247833 ,100세 할머니 약국 ,히루마 에이코 지음 ;이정미 옮김,Wilma(윌마),3137,556,834,문학
9791173571978 ,비밀요원 레너드,글: 박설연 ;그림: 김덕영,아울북(북이십일 아울북),3128,559,813.7,문학
9791199649002 ,갈등하는 눈동자 :이슬아 에세이 ,지은이: 이슬아 ;사진: 이훤,먼곳(먼곳프레스),3121,561,818,문학
9791193031568 ,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),3087,579,823.5,문학
9788950983499 ,정재승의 인간 탐구 보고서,"글: 정재은,특대호 원고: 오경은",아울북(북이십일 아울북),3086,581,511,비문학
9791171714100 ,야광 코딱지,글: 도대체 ;그림: 심보영,위즈덤하우스,3085,582,813.7,문학
9788954693615 ,빛을 걷으면 빛 :성해나 소설 ,지은이: 성해나,문학동네,3084,584,813.7,문학
9791194979791 ,부자 아빠 투자 불변의 법칙 :500억 자산가가 남긴 마지막 유산 ,타쨩 지음 ;박선영 옮김,오팬하우스,3083,585,327.856,비문학
9791130673332 ,남극 :클레어 키건 소설 ,지은이: 클레어 키건 ;옮긴이: 허진,다산북스,3083,585,843.6,문학
9788950983505 ,정재승의 인간 탐구 보고서,"글: 정재은,특대호 원고: 오경은",아울북(북이십일 아울북),3082,588,511,비문학
9791165795788 ,(라오어의) 미국주식 무한매수법 :레버리지가 아니면 평범한 인생을 바꿀 수 없다 ,라오어 지음,시공사,3075,591,327.856,비문학
9791193394670 ,손실은 짧게 수익은 길게 :자기만의 손익비를 찾아라! ,깡토 지음,이레미디어,3072,594,327.856,비문학
9791130637037 ,왜 일하는가 :지금 당신이 가장 뜨겁게 물어야 할 첫 번째 질문 ,지은이: 이나모리 가즈오 ;옮긴이: 김윤경,다산북스,3072,594,325.211,비문학
9791173571749 ,빨간내복야코 어린이 상식 :이거 모르면 지구인 아님,원작: 빨간내복야코 ;그림: 도니패밀리,아울북,3066,597,031,비문학
9791173479922 ,흔한남매 흔한 게임 3,"흔한남매 (원작), 권나혜 (글), 도니패밀리 (그림), 흔한컴퍼니 (감수)",미래엔아이세움,3059,601,None,비문학
9788937417566 ,클라라와 태양 :가즈오 이시구로 장편소설 ,지은이: 가즈오 이시구로 ;옮긴이: 홍한별,민음사,3056,602,843.5,문학
9791194616412 ,(정승제의) 수학 대모험,"글: 설민석,박지영",단꿈아이,3043,607,410,비문학
